Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax,e2eMea,e2eStd,e2eMin,e2eMax
2.1,3,2,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,6.50116,0,6.50116,6.50116,5.45784,2.44827,2.97926,9.51498,16.125,2.44827,13.6464,20.1821,
2.1,12,4,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,6.50116,0,6.50116,6.50116,3.23641,0.251779,2.97926,3.51498,13.9036,0.251779,13.6464,14.1821,
2.1,1,2,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,6.50116,0,6.50116,6.50116,3.88641,2.02843,2.97926,7.51498,14.5536,2.02843,13.6464,18.1821,
2.1,13,5,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,6.50116,0,6.50116,6.50116,3.0626,0.204124,2.97926,3.47926,13.7298,0.204124,13.6464,14.1464,
2.1,14,5,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,6.50116,0,6.50116,6.50116,3.13641,0.351382,2.97926,3.76498,13.8036,0.351382,13.6464,14.4321,
2.1,4,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,11.5012,0,11.5012,11.5012,5.41676,1.42898,4.01498,7.40784,21.0839,1.42898,19.6821,23.075,
2.1,10,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,11.5012,0,11.5012,11.5012,3.10426,0.25,2.97926,3.47926,18.7714,0.25,18.6464,19.1464,
2.1,19,6,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.9994,1.86354,4.166,8.333,9.36737,4.95661,0.50072,11.584,3.2868,0.313956,3.14639,3.84842,17.6536,2.77911,12.6821,18.8964,
2.1,11,4,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7.73771,1.57498,4.166,8.333,0.50072,0,0.50072,0.50072,3.39013,0.875446,2.76542,4.74128,11.6286,2.02847,7.43214,13.575,
2.1,16,5,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0.50072,0,0.50072,0.50072,5.16985,2.06563,2.84842,7.84842,14.0036,2.06563,11.6821,16.6821,
2.1,18,6,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0.50072,0,0.50072,0.50072,3.05675,0.51031,2.84842,4.09842,11.8905,0.51031,11.6821,12.9321,
2.1,15,4,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.8605,1.70117,4.166,8.333,0.417267,0.204418,0,0.50072,4.92223,1.00811,3.31271,5.90828,10.2,1.19986,8.93214,12.1464,
2.1,5,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,0.50072,0,0.50072,0.50072,2.76542,0,2.76542,2.76542,7.43214,0,7.43214,7.43214,
