Time,ueId,assoCell,compCell,taskCount, upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax
3.7,9,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.7,18,6,9,4,1.16145,0.151014,1.01884,1.35813,8.75,5.5,0.500009,11.5,0,0,0,0,4,0,4,4,8.75105,5.50022,0.50072,11.5012,5.89553,2.08753,2.89213,7.40857,
3.7,13,2,3,2,1.66071,0.53033,1.28571,2.03571,0.500009,0,0.500009,0.500009,0,0,0,0,6.5,3.53553,4,9,0.50072,0,0.50072,0.50072,35.035,34.3452,10.7493,59.3207,
3.7,16,5,3,6,1.36607,0.262385,1.10714,1.85714,0.500009,0,0.500009,0.500009,0,0,0,0,4.83333,2.04124,4,9,0.50072,0,0.50072,0.50072,6.59451,2.27561,2.64213,8.85642,
3.7,7,3,4,7,1.18877,0.204607,0.946427,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,11.1429,1.46385,9,12,0.50072,0,0.50072,0.50072,6.1957,5.02717,2.73141,14.5171,
3.7,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.7,15,2,4,1,1.73214,0,1.73214,1.73214,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,61.9636,0,61.9636,61.9636,
3.7,17,6,4,6,1.1369,0.161573,0.92857,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,11.5,1.22474,9,12,0.50072,0,0.50072,0.50072,2.77308,0.108718,2.67784,2.90998,
3.7,19,6,4,5,1.15714,0.209926,0.946427,1.42857,0.500009,0,0.500009,0.500009,0,0,0,0,11.4,1.34164,9,12,0.50072,0,0.50072,0.50072,14.8278,8.72388,7.89213,26.9636,
3.7,4,2,5,4,1.54935,0.289149,1.19741,1.85714,3.25001,5.5,0.500009,11.5,0,0,0,0,4.75,1.5,4,7,3.25083,5.50022,0.50072,11.5012,9.78463,4.76203,2.74785,13.2671,
3.7,10,4,5,5,1.40714,0.489429,1.07143,2.23214,0.500009,0,0.500009,0.500009,0,0,0,0,5,2.23607,4,9,0.50072,0,0.50072,0.50072,7.59213,8.25888,3.15998,22.3207,
3.7,6,3,6,6,1.25,0.221313,1.10714,1.53571,0.500009,0,0.500009,0.500009,0,0,0,0,5.66667,2.58199,4,9,0.50072,0,0.50072,0.50072,12.5171,13.5989,2.89213,33.6064,
3.7,11,3,6,7,1.3801,0.305093,1.03571,1.89286,0.500009,0,0.500009,0.500009,0,0,0,0,5.42857,2.43975,4,9,0.50072,0,0.50072,0.50072,6.48652,4.0817,2.90998,14.8386,
3.8,1,4,7,6,1.32241,0.221313,1.19741,1.75098,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,3.03357,0.227565,2.89071,3.46214,
3.8,20,6,7,6,1.09935,0.00962385,1.09027,1.10813,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.54138,0.0337353,6.50116,6.58314,5.57653,0.625509,4.83714,6.25427,
3.8,2,4,8,6,1.09027,0,1.09027,1.09027,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,3.82226,0.74543,2.90857,4.87285,
3.8,3,2,8,6,1.04265,0.102062,1.00098,1.25098,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,9.3044,1.29517,7.17643,10.73,
3.8,5,3,8,6,1.31348,0.0584118,1.26884,1.42955,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,4.89071,0.704667,3.89071,5.64071,
3.8,14,5,8,7,1.36833,0.324204,1.12598,2.07241,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,5.52336,5.96617,2.78357,18.8907,
3.8,9,5,9,7,1.59198,0.560914,0.92857,2.17857,2.07144,4.15761,0.500009,11.5,0,0,0,0,4,0,4,4,2.07221,4.15778,0.50072,11.5012,158.086,72.0603,3.12285,210.821,
3.8,18,6,9,7,1.25098,0.198581,1.01884,1.6617,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5012,0,11.5012,11.5012,4.56418,0.77363,3.67642,5.69428,
3.8,13,2,3,4,10.0446,8.35024,2.05357,20.5536,0.500009,0,0.500009,0.500009,0.9375,1.875,0,3.75,4,0,4,4,0.50072,0,0.50072,0.50072,32.0305,15.3136,15.3921,45.8743,
3.8,16,5,3,6,1.26488,0.0769441,1.17857,1.35714,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.22248,0.942597,2.73141,5.14213,
3.8,7,3,4,6,1.15178,0.241633,0.946427,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,3.58856,1.44499,2.73141,6.49927,
3.8,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.8,15,2,4,1,1.32143,0,1.32143,1.32143,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,11.1064,0,11.1064,11.1064,
3.8,17,6,4,6,1.08036,0.166274,0.92857,1.23214,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,2.70463,0.0293431,2.67784,2.73141,
3.8,19,6,4,7,1.19643,0.25,0.946427,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,7.44825,5.23981,4.42784,19.1243,
3.8,4,2,5,8,5.31473,8.49322,1.16071,25.1964,0.50001,3.18198e-06,0.500009,0.500018,0.504463,1.41246,0,3.99999,4,0,4,4,0.50072,0,0.50072,0.50072,10.0908,1.5228,8.51713,12.7136,
3.8,10,4,5,7,1.10204,0.0502057,1.07143,1.21429,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.09366,0.574741,2.76713,4.39213,
3.8,6,3,6,6,1.0625,0.109352,0.839287,1.10714,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,14.2136,7.52157,6.15998,21.5707,
3.8,11,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.9,1,4,7,6,1.25991,0.153093,1.19741,1.57241,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,2.88773,0.0510306,2.78357,2.90857,
3.9,20,6,7,6,1.0992,0.00978068,1.09027,1.10813,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.54641,0.0238315,6.50116,6.56618,4.8901,0.445301,4.2007,5.33714,
3.9,2,4,8,7,1.09027,0,1.09027,1.09027,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,3.04632,0.235487,2.90857,3.40857,
3.9,3,2,8,6,1.2867,0.180348,1.00098,1.48313,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,11.8818,1.49061,9.98,13.9086,
3.9,5,3,8,6,1.36408,0.206608,1.05455,1.67955,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,7.31631,0.869363,5.94428,8.03357,
3.9,14,5,8,7,1.29945,0.0954497,1.19741,1.37598,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,3.15602,0.973306,2.73,5.355,
3.9,9,5,9,4,7.61706,12.698,1.12599,26.6617,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.513,0.0235785,11.5012,11.5483,19.1245,9.60963,8.8257,31.105,
3.9,18,6,9,6,1.10813,0.256298,0.750984,1.42955,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5012,0,11.5012,11.5012,5.8669,0.838462,5.14071,7.33714,
3.9,13,2,3,2,6.65179,7.96758,1.01786,12.2857,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,50.9814,27.0216,31.8743,70.0886,
3.9,16,5,3,6,1.40179,0.249425,1.21429,1.80357,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.1957,1.02675,2.67784,5.28498,
3.9,7,3,4,7,1.18877,0.244162,0.946427,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,6.80029,1.62697,3.89213,8.51713,
3.9,8,2,4,1,2.17857,0,2.17857,2.17857,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,399.66,0,399.66,399.66,
3.9,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.9,17,6,4,7,1.05867,0.162267,0.92857,1.23214,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,2.70845,0.028636,2.67784,2.73141,
3.9,19,6,4,6,1.65476,0.102062,1.44643,1.69643,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,10.0022,5.52356,5.98141,20.8028,
3.9,4,2,5,5,1.29286,0.14038,1.17857,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,12.16,1.38338,9.9457,13.7136,
3.9,10,4,5,6,1.19941,0.304812,1.07143,1.82143,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,8.16296,7.82771,3.14213,23.8207,
3.9,6,3,6,6,1.36012,0.364113,1,1.76786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,8.91296,1.14483,7.21356,10.3743,
3.9,11,3,6,12,1.68601,0.433311,1.07143,2.28571,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,64.4784,39.3517,8.15998,133.285,
4,5,3,7,5,1.20813,0.106096,1.01884,1.26884,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,3.44428,1.21789,2.89071,5.62285,
4,7,6,7,3,1.31051,0.0983487,1.19741,1.37598,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,22.7836,12.0003,12.3729,35.9086,
4,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,15,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,3,2,8,7,1.49588,0.353661,1.00098,1.98313,6.5,0,6.5,6.5,0,0,0,0,11.1429,1.46385,9,12,6.50116,0,6.50116,6.50116,6.94939,3.07135,2.76571,10.5871,
4,6,3,8,5,1.29364,0.122499,1.125,1.4117,5.3,2.68328,0.500009,6.5,0,0,0,0,10.4,3.57771,4,12,5.30107,2.68348,0.50072,6.50116,3.56242,1.69347,2.73,6.58856,
4,11,3,8,5,1.04722,0.0540219,1.01884,1.14286,5.3,2.68328,0.500009,6.5,0,0,0,0,10.4,3.57771,4,12,5.30107,2.68348,0.50072,6.50116,5.08742,0.860158,3.90857,6.3207,
4,17,6,8,3,1.1617,0.125,1.0367,1.2867,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.5326,0.0325597,6.50116,6.56618,10.5855,0.286944,10.3907,10.915,
4,18,6,8,4,1.26438,0.151083,1.10813,1.44741,7.75,2.5,6.5,11.5,0,0,0,0,10,4,4,12,7.75116,2.5,6.50116,11.5012,8.80589,1.10785,7.44428,9.89071,
4,19,2,9,1,1.25098,0,1.25098,1.25098,11.5,0,11.5,11.5,0,0,0,0,2,0,2,2,11.5012,0,11.5012,11.5012,5.17642,0,5.17642,5.17642,
4,9,4,2,5,3.53629,4.03311,1.12599,10.6626,4.90001,6.02494,0.500009,11.5,1.10696,1.74817,0,3.99911,5.8,1.64317,4,7,4.9009,6.02519,0.50072,11.5012,21.1523,9.83349,12.9457,37.105,
4,13,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,16,5,2,6,1.40476,0.218315,1.05357,1.60714,0.500009,0,0.500009,0.500009,0,0,0,0,6.5,1.22474,4,7,0.50072,0,0.50072,0.50072,10.8653,1.83638,7.14213,11.9993,
4,1,4,4,5,1.43928,0.553082,1.17857,2.42857,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,12.5929,0.74738,11.625,13.4286,
4,10,4,4,4,1.58482,0.234818,1.39286,1.89286,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,22.5938,3.23418,18.3393,25.4643,
4,2,4,5,5,1.23571,0.260127,0.946427,1.66071,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,16.5457,4.52976,11.8386,22.5886,
4,14,5,5,1,1.30357,0,1.30357,1.30357,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,68.7143,0,68.7143,68.7143,
4,4,2,6,6,1.40178,0.265765,1.16071,1.91071,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,5.91296,2.38307,3.37427,9.85642,
4,20,6,6,4,1.46875,0.415826,1.05357,1.94643,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,25.5982,8.56261,17.8929,36.25,
4.1,5,3,7,6,1.52182,0.368119,1.25098,2.17955,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,5.39964,1.64692,2.90857,6.90857,
4.1,7,6,7,1,1.12598,0,1.12598,1.12598,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,39.4264,0,39.4264,39.4264,
4.1,8,4,7,7,3.57398,5.78479,1.14286,16.6786,0.500009,0,0.500009,0.500009,1.38776,3.06822,0,8.23214,9,0,9,9,0.50072,0,0.50072,0.50072,519.31,10.1736,510.856,534.839,
4.1,15,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.1,3,2,8,6,1.1617,0.0696194,1.07241,1.21527,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,6.69131,0.482529,5.81928,7.19428,
4.1,6,3,8,6,1.65574,0.489386,1.1617,2.37598,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,9.21214,6.54525,2.73,21.3907,
4.1,11,3,8,6,1.20932,0.391828,1.01884,2.00098,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,10.7508,8.00294,4.40857,20.9621,
4.1,17,6,8,7,1.20251,0.110903,1.01884,1.2867,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,6.6152,2.3503,4.19428,9.94428,
4.1,18,6,8,7,1.27904,0.0932773,1.17956,1.35813,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,5.62285,2.2407,3.06928,8.39071,
4.1,19,2,9,3,1.39384,0.128769,1.25098,1.50098,11.5,0,11.5,11.5,0,0,0,0,2,0,2,2,11.5012,0,11.5012,11.5012,32.6883,8.25603,25.98,41.9086,
4.1,9,4,2,7,1.43112,0.314649,1.03571,1.78571,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,9.8105,1.94885,7.64213,12.9278,
4.1,13,5,2,9,1.85317,0.537184,1.01786,2.75,0.500009,0,0.500009,0.500009,0,0,0,0,4.66667,1.32288,4,7,0.50072,0,0.50072,0.50072,154.426,89.1174,2.98141,237.053,
4.1,16,5,2,7,1.57653,0.932325,1.05357,3.58928,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.9457,2.77516,2.73141,10.3564,
4.1,1,4,4,7,1.22449,0.220123,0.946427,1.67857,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,10.7526,1.30253,9.42857,13.1429,
4.1,10,4,4,8,1.72768,0.41196,1.16071,2.16071,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,13.846,6.14922,9.39286,26.0893,
4.1,2,4,5,7,1.2602,0.121489,1.17857,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,10.7238,1.04663,9.71356,12.6064,
4.1,14,5,5,10,2.75893,4.81931,1.03571,16.4643,0,0,0,0,0.325,1.02774,0,3.25,4,0,4,4,0,0,0,0,27.8696,25.5336,2.82143,72.8214,
4.1,4,2,6,6,1.41667,0.115543,1.26786,1.625,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.36832,1.47361,2.73141,6.37427,
4.1,20,6,6,8,1.08482,0.0976909,0.892856,1.19643,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,14.6741,14.4648,2.83928,36.625,
4.2,5,3,7,7,1.28415,0.0767569,1.17955,1.42955,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,5.6152,1.50594,2.73,7.21214,
4.2,7,6,7,12,4.56497,7.6423,1.10813,26.876,6.5,0,6.5,6.5,1.92411,3.8924,0,11.6607,9,0,9,9,6.50369,0.00843604,6.50116,6.53046,64.5876,33.8369,11.355,128.069,
4.2,8,4,7,6,13.4702,11.649,1.16071,27.9286,0.500009,0,0.500009,0.500009,3.53869,5.52737,0,11.7321,11,1.54919,9,12,0.50072,0,0.50072,0.50072,495.913,17.1156,473.374,512.66,
4.2,15,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.2,3,2,8,6,1.09325,0.114852,0.96527,1.19741,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,7.01274,0.673138,5.99785,7.78357,
4.2,6,3,8,6,1.60813,0.290584,1.37598,2.14384,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,6.75381,1.91679,4.14071,9.81928,
4.2,11,3,8,5,1.10455,0.120055,1.01884,1.26884,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,6.36214,1.07445,5.17642,7.94428,
4.2,17,6,8,6,1.24206,0.158416,1.0367,1.50098,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,5.88476,1.68682,3.24785,7.49785,
4.2,18,6,8,6,1.28089,0.201265,1.09027,1.60902,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.51483,0.033469,6.50116,6.58314,5.15666,2.1157,2.74785,7.46214,
4.2,19,2,9,1,1.17955,0,1.17955,1.17955,11.5,0,11.5,11.5,0,0,0,0,2,0,2,2,11.5012,0,11.5012,11.5012,141.248,0,141.248,141.248,
4.2,9,4,2,6,1.54167,0.407779,1.05357,2.03571,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,11.3386,1.41209,9.12427,12.8028,
4.2,13,5,2,6,1.40476,0.326286,1.01786,1.89286,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,10.9665,4.14756,2.90998,14.1243,
4.2,16,5,2,6,1.22917,0.194443,1.05357,1.57143,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,9.60641,3.15937,3.42784,12.2136,
4.2,1,4,4,6,1.13988,0.104379,0.92857,1.19643,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,11.4554,0.805969,10.6429,12.4107,
4.2,10,4,4,5,1.39643,0.431242,1.10714,2.14286,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,13.3464,1.16343,11.75,14.5,
4.2,2,4,5,6,1.19345,0.158282,0.946427,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,11.3772,0.597979,10.5886,11.9636,
4.2,14,5,5,4,8.13839,10.1109,1.30357,22.8036,0,0,0,0,0.977678,1.95536,0,3.91071,4,0,4,4,0,0,0,0,25.0804,13.4697,11.2143,42.8393,
4.2,4,2,6,6,1.43452,0.102062,1.39286,1.64286,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,5.33558,1.65189,3.01713,7.87427,
4.2,20,6,6,7,1.26275,0.291006,1.05357,1.91071,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4.18367,1.53989,2.76786,6.33929,
4.3,3,2,7,1,1.00098,0,1.00098,1.00098,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,87.6764,0,87.6764,87.6764,
4.3,16,5,7,4,1.3177,0.196231,1.07143,1.50098,5,3,0.500009,6.5,0,0,0,0,7,0,7,7,5.00105,3.00022,0.50072,6.50116,8.08749,0.249203,7.89213,8.42643,
4.3,19,6,7,10,1.28491,0.178462,1.14384,1.67955,11,1.58114,6.5,11.5,0,0,0,0,2.5,1.58114,2,7,11.0012,1.58114,6.50116,11.5012,88.805,41.7017,2.89071,138.748,
4.3,4,2,8,4,1.42931,0.362477,1.1617,1.94741,5,3,0.500009,6.5,0,0,0,0,4,0,4,4,5.00105,3.00022,0.50072,6.50116,18.1455,9.40205,4.98141,26.4443,
4.3,5,3,8,5,1.2867,0.110079,1.10813,1.35813,6.5,0,6.5,6.5,0,0,0,0,5,2.23607,4,9,6.51059,0.0210893,6.50116,6.54832,5.47771,1.59447,4.59356,8.31928,
4.3,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.3,14,5,9,4,1.29018,0.189754,1.05357,1.51786,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,45.2366,3.14432,41.9286,48.125,
4.3,20,6,9,3,1.71527,0.556731,1.39384,2.35813,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,4.88476,3.31472,2.94428,8.71214,
4.3,9,4,2,7,1.24235,0.241095,1.125,1.76786,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.09876,2.78319,2.76713,10.3921,
4.3,13,5,2,6,1.36607,0.314762,1.14286,1.91071,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,12.0796,1.16435,10.4278,13.66,
4.3,18,6,2,5,1.23234,0.120046,1.08929,1.35813,1.70001,2.68328,0.500009,6.5,0,0,0,0,8,2.23607,7,12,1.70081,2.68348,0.50072,6.50116,4.86327,1.20452,3.53498,6.24927,
4.3,11,5,3,3,1.73875,0.46889,1.19741,2.01786,4.5,3.4641,0.500009,6.5,0,0,0,0,8.66667,5.7735,2,12,4.50101,3.46436,0.50072,6.50116,20.7959,15.8482,5.49785,37.1421,
4.3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.3,6,6,4,3,16.3039,8.45015,9.875,25.875,2.50001,3.46409,0.500009,6.5,4,6.9282,0,12,12,0,12,12,2.50087,3.46436,0.50072,6.50116,11.1119,7.34901,5.24927,19.3564,
4.3,7,3,4,4,1.43775,0.336308,0.96527,1.67857,2.00001,3,0.500009,6.5,0,0,0,0,11.25,1.5,9,12,2.00083,3.00022,0.50072,6.50116,8.23106,2.1181,6.14213,10.7657,
4.3,8,3,4,17,8.8855,9.26944,0.946427,26.9464,0.500012,4.22701e-06,0.500009,0.500018,7.17647,6.69204,0,17.5179,12,0,12,12,0.50072,0,0.50072,0.50072,356.97,193.274,2.73141,534.41,
4.3,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.3,10,2,5,1,2.14286,0,2.14286,2.14286,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,14.4643,0,14.4643,14.4643,
4.3,17,6,5,6,1.39004,0.106966,1.17857,1.48313,1.50001,2.44949,0.500009,6.5,0,0,0,0,5.33333,3.26599,4,12,1.50079,2.44967,0.50072,6.50116,5.44546,3.89457,2.73141,12.9457,
4.4,3,2,7,3,10.0129,14.6508,1.42955,26.9296,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.52283,0.0375359,6.50116,6.56618,15.1428,0.232592,14.8793,15.3193,
4.4,16,5,7,7,1.2816,0.173963,0.983127,1.50098,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,7.35755,2.27638,4.48,10.9086,
4.4,19,6,7,6,1.31646,0.163923,1.05455,1.57241,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,13.4621,5.69078,3.48,17.8193,
4.4,4,2,8,6,3.98327,6.2305,1.19741,16.6974,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.515,0.033386,6.50116,6.58314,24.5374,3.95273,16.5693,27.0693,
4.4,5,3,8,7,1.26119,0.0909698,1.17956,1.35813,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.51372,0.023752,6.50116,6.56618,3.41897,0.859973,2.73,4.62927,
4.4,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.4,14,5,9,7,1.33262,0.205385,1.09027,1.59027,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,6.87796,3.1733,3.62285,13.1586,
4.4,20,6,9,1,1.39384,0,1.39384,1.39384,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,91.9443,0,91.9443,91.9443,
4.4,9,4,2,6,1.56548,0.535317,1.125,2.55357,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,17.9755,8.93023,8.71356,27.6778,
4.4,13,5,2,7,1.22959,0.145594,1.01786,1.42857,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,7.82835,3.25258,4.15998,13.3743,
4.4,18,6,2,6,1.13988,0.106795,1.08929,1.35714,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,10.6451,2.9831,6.74927,13.3743,
4.4,11,5,3,11,1.41558,0.341262,1,2,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,49.7915,26.6767,4.15998,84.6421,
4.4,2,2,4,4,1.36161,0.164554,1.19643,1.58929,0.500009,0,0.500009,0.500009,0,0,0,0,10,4,4,12,0.50072,0,0.50072,0.50072,38.477,49.6466,12.16,112.928,
4.4,6,6,4,5,7.025,9.37754,1.23214,23.125,0.500009,0,0.500009,0.500009,10.25,6.30262,0,16.6429,12,0,12,12,0.50072,0,0.50072,0.50072,27.385,12.7392,13.6243,45.3207,
4.4,7,3,4,7,4.62755,7.51621,0.92857,21.3036,0.50001,3.40168e-06,0.500009,0.500018,5.19388,5.56197,0,12.0536,12,0,12,12,0.50072,0,0.50072,0.50072,2.88703,0.173351,2.73141,3.26713,
