Time,ueId,assoCell,compCell,taskCount, upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax
4.4,18,6,3,6,1.17857,0,1.17857,1.17857,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.48141,0.627088,4.92784,6.65998,
4.4,20,6,3,6,1.17262,0.128604,1.03571,1.33929,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,15.8802,9.66286,6.89213,28.6064,
4.4,7,3,4,6,1.24107,0.16969,0.964286,1.5,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,7.82665,0.380767,7.26713,8.14213,
4.4,11,3,4,9,3.44047,5.64639,1.19643,18.4464,0.50001,3e-06,0.500009,0.500018,1.36111,3.05959,0,8.99999,9,0,9,9,0.50072,0,0.50072,0.50072,65.7929,27.4579,30.7314,109.142,
4.4,13,5,4,6,1.34524,0.277025,1.23214,1.91071,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,7.00225,6.31779,4.14213,19.8743,
4.4,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.4,14,5,5,6,1.41071,0,1.41071,1.41071,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4.71131,0.30938,4.39286,5.23214,
4.4,19,2,5,1,1.17857,0,1.17857,1.17857,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,181.839,0,181.839,181.839,
4.4,1,4,6,7,1.20408,0.265636,0.75,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,8.12937,6.05491,3.5707,20.8743,
4.4,2,4,6,6,1.27679,0.103971,1.14286,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,5.53796,3.38726,3.14213,10.9993,
4.4,10,4,6,6,1.16369,0.138513,0.892856,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,5.15701,2.79172,3.17784,9.64213,
4.4,17,6,6,6,1.77083,0.470347,1.25,2.41071,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,2.76488,0.0717991,2.73214,2.91071,
4.5,4,2,7,6,1.24206,0.100857,1.0367,1.2867,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,10.7151,1.73313,7.39071,11.9979,
4.5,6,2,7,4,7.20634,11.0796,1.35813,23.8224,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,106.824,12.4088,100.212,125.426,
4.5,3,2,8,6,1.42658,0.107391,1.35813,1.64384,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,10.7568,1.46541,8.14071,12.0157,
4.5,9,4,8,2,1.42955,0.176777,1.30455,1.55455,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,188.56,34.9134,163.873,213.248,
4.5,5,3,9,7,1.29945,0.140499,1.12598,1.4117,11.5,0,11.5,11.5,0,0,0,0,2,0,2,2,11.5079,0.0178237,11.5012,11.5483,4.42734,1.87048,3.48,8.53998,
4.5,8,3,2,7,1.24235,0.145019,1.16071,1.53571,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,5.36917,6.28892,2.89213,19.6243,
4.5,16,5,3,6,1.25,0,1.25,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.52308,0.225217,5.3207,5.92784,
4.5,18,6,3,6,1.17857,0,1.17857,1.17857,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,2.90998,0,2.90998,2.90998,
4.5,20,6,3,6,1.23214,0.174963,1.16071,1.58929,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,3.00225,0.225995,2.90998,3.46356,
4.5,7,3,4,7,1.1199,0.17088,0.982143,1.5,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,3.50947,1.64931,2.87427,7.24927,
4.5,11,3,4,8,1.28571,0.403045,1.01786,1.92857,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,7.79168,8.68679,3.17784,27.3564,
4.5,13,5,4,7,1.19643,0.0944911,0.982143,1.23214,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,11.2314,8.95892,3.17784,21.0528,
4.5,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.5,14,5,5,6,1.41071,0,1.41071,1.41071,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,6.75298,0.506642,6.14286,7.46429,
4.5,19,2,5,6,1.38095,0.665156,1,2.71429,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,10.4636,0.981266,8.64213,11.1778,
4.5,1,4,6,6,1.19643,0,1.19643,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,3.95463,0.864607,2.73141,4.74927,
4.5,2,4,6,7,1.18112,0.11909,1,1.39286,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,5.9559,2.01097,2.96356,7.46356,
4.5,10,4,6,6,1.5744,0.413795,1.17857,2.17857,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,5.9576,1.98549,3.23141,7.49927,
4.5,17,6,6,7,1.40561,0.339554,1.25,2.16071,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,2.86224,0.0829369,2.73214,2.91071,
4.6,6,3,7,4,3.69763,2.8986,1.55455,7.8233,6.5,0,6.5,6.5,0.999778,1.99956,0,3.99911,4,0,4,4,6.50116,0,6.50116,6.50116,143.257,16.1222,123.873,161.909,
4.6,7,3,7,3,1.77447,0.625382,1.07143,2.26884,4.5,3.4641,0.500009,6.5,0,0,0,0,12.3333,2.88675,9,14,4.50101,3.46436,0.50072,6.50116,14.4924,3.61328,10.3386,16.9086,
4.6,9,2,7,6,1.35515,0.244171,1.05455,1.57241,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,219.736,2.44294,216.194,222.141,
4.6,14,4,7,1,2.14286,0,2.14286,2.14286,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,5.25,0,5.25,5.25,
4.6,16,5,7,4,1.11234,0.187008,1.01884,1.39286,5,3,0.500009,6.5,0,0,0,0,12.25,3.5,7,14,5.00105,3.00022,0.50072,6.50116,3.12767,0.438209,2.90857,3.78498,
4.6,19,6,7,2,1.22371,0.291114,1.01786,1.42955,3.5,4.24263,0.500009,6.5,0,0,0,0,9,7.07107,4,14,3.50094,4.24295,0.50072,6.50116,22.3557,19.8252,8.33714,36.3743,
4.6,18,6,9,4,1.32663,0.202466,1.17857,1.60813,8.75,5.5,0.500009,11.5,0,0,0,0,3.25,2.5,2,7,8.75105,5.50022,0.50072,11.5012,3.76606,1.58377,2.90998,6.14071,
4.6,11,3,2,5,1.62857,0.504033,1.01786,2.35714,0.500009,0,0.500009,0.500009,0,0,0,0,5,2.23607,4,9,0.50072,0,0.50072,0.50072,11.9028,4.86176,3.64213,16.4278,
4.6,15,2,2,5,1.61428,0.55796,1.01786,2.39286,0,0,0,0,0,0,0,0,3.6,0.894427,2,4,0,0,0,0,75.7679,130.589,14.8929,309.357,
4.6,1,4,3,6,1.27083,0.112041,1.14286,1.48214,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,8.73141,7.92749,2.99927,23.3564,
4.6,5,3,3,4,1.3125,0.138704,1.21429,1.51786,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,14.0938,2.43322,11.6429,16.4107,
4.6,8,3,3,5,1.42857,0.254738,1.16071,1.67857,0.100002,0.223611,0,0.500009,0,0,0,0,7.6,3.1305,2,9,0.100144,0.223929,0,0.50072,11.2249,4.99746,2.90998,16.2321,
4.6,20,6,3,6,1.23809,0.113875,1.08929,1.33929,0.500009,0,0.500009,0.500009,0,0,0,0,8.66667,0.816497,7,9,0.50072,0,0.50072,0.50072,4.4457,1.65762,2.90998,6.85641,
4.6,3,2,4,6,1.40195,0.313539,1.14286,1.89286,1.50001,2.44949,0.500009,6.5,0,0,0,0,2.33333,0.816497,2,4,1.50079,2.44967,0.50072,6.50116,19.9455,3.88786,12.8907,23.0707,
4.6,10,3,5,1,1.17857,0,1.17857,1.17857,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,7.89213,0,7.89213,7.89213,
4.6,13,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.6,17,6,5,5,1.33214,0.430168,1.01786,1.91071,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.68141,1.61518,3.67784,6.99927,
4.6,2,4,6,6,1.28274,0.114852,1.14286,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,4.83333,2.04124,4,9,0.50072,0,0.50072,0.50072,5.62427,2.27688,2.89213,8.14213,
4.6,4,2,6,6,1.32754,0.17975,1.03571,1.5367,1.50001,2.44949,0.500009,6.5,0,0,0,0,4,0,4,4,1.50079,2.44967,0.50072,6.50116,13.3949,0.750486,12.4264,14.41,
4.7,6,3,7,7,2.15685,0.718252,1.07241,3.09027,6.5,0,6.5,6.5,0,0,0,0,6.85714,4.8795,4,14,6.50116,0,6.50116,6.50116,155.276,10.0194,139.194,164.676,
4.7,7,3,7,6,3.26884,4.67388,1.0367,12.7867,6.5,0,6.5,6.5,2.875,4.5104,0,9.75,14,0,14,14,6.50116,0,6.50116,6.50116,14.1229,1.71592,11.3907,16.605,
4.7,9,2,7,7,3.44741,5.226,1.05455,15.2867,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.57933,0.186844,6.50116,7.00117,203.519,11.58,180.73,214.355,
4.7,14,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.7,16,5,7,7,1.01884,0,1.01884,1.01884,6.5,0,6.5,6.5,0,0,0,0,14,0,14,14,6.50116,0,6.50116,6.50116,2.90857,0,2.90857,2.90857,
4.7,19,6,7,6,1.46824,0.246511,1.17955,1.92955,6.5,0,6.5,6.5,0,0,0,0,14,0,14,14,6.50116,0,6.50116,6.50116,8.57821,0.753965,7.48,9.58714,
4.7,18,6,9,6,1.14384,0.0964947,0.947413,1.19741,11.5,0,11.5,11.5,0,0,0,0,2,0,2,2,11.5031,0.00467077,11.5012,11.5126,6.46618,0.524162,5.64071,7.105,
4.7,11,3,2,7,1.65051,0.399545,1.08929,2.33928,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,15.4406,1.21864,13.8564,16.7671,
4.7,15,2,2,3,13.9762,20.7376,1.375,37.9107,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,36.1845,24.7027,16.3571,63.8571,
4.7,1,4,3,6,1.29167,0.102062,1.25,1.5,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,4.42784,0.827,3.48141,5.89213,
4.7,5,3,3,6,1.33631,0.126983,1.25,1.5,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,13.3333,1.65957,11.1071,15.3393,
4.7,8,3,3,5,3.775,4.97491,1.17857,12.6607,0,0,0,0,0.75,1.67705,0,3.75,9,0,9,9,0,0,0,0,16.4,2.54893,12.4107,19.5179,
4.7,20,6,3,7,1.24235,0.105068,1.08929,1.32143,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,4.18805,1.02917,2.62427,5.64213,
4.7,3,2,4,5,1.46071,0.273861,1.16071,1.66071,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,13.4314,2.271,10.8386,16.9814,
4.7,10,3,5,5,2.02143,0.573295,1.30357,2.53571,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,116.306,3.91478,111.106,121.839,
4.7,13,2,5,5,8.27857,10.5448,1.25,25.9464,0.500009,0,0.500009,0.500009,2.48929,3.42624,0,6.71429,7,0,7,7,0.50072,0,0.50072,0.50072,98.9171,4.33323,92.1064,103.089,
4.7,17,6,5,6,1.3125,0.147145,1.16071,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,7.21356,0.637978,6.4457,8.14213,
4.7,2,4,6,7,1.25765,0.0674931,1.23214,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,5.13192,1.318,3.17784,7.35641,
4.7,4,2,6,5,1.18214,0.213316,1,1.5,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,23.1278,3.14287,18.1243,25.9814,
4.8,6,3,7,5,1.79027,0.316278,1.35813,2.09027,6.5,0,6.5,6.5,0,0,0,0,14,0,14,14,6.50116,0,6.50116,6.50116,150.659,8.96753,139.587,161.819,
4.8,7,3,7,6,1.30456,0.294074,0.983127,1.76884,6.5,0,6.5,6.5,1.84226,2.33246,0,5.5,14,0,14,14,6.50116,0,6.50116,6.50116,19.2598,2.80812,14.5693,21.8907,
4.8,9,2,7,3,2.27479,1.25132,1.12598,3.60813,6.5,0,6.5,6.5,0,0,0,0,14,0,14,14,6.50116,0,6.50116,6.50116,26.0693,4.53772,21.855,30.8729,
4.8,14,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.8,16,5,7,6,1.01884,0,1.01884,1.01884,6.5,0,6.5,6.5,0,0,0,0,14,0,14,14,6.50116,0,6.50116,6.50116,2.90857,0,2.90857,2.90857,
4.8,19,6,7,6,1.41467,0.147866,1.1617,1.62598,6.5,0,6.5,6.5,0,0,0,0,14,0,14,14,6.50116,0,6.50116,6.50116,13.8193,8.69536,8.49785,30.8907,
4.8,18,6,9,6,1.27479,0.126605,1.09027,1.44741,11.5,0,11.5,11.5,0,0,0,0,2,0,2,2,11.5012,0,11.5012,11.5012,7.09012,0.725045,6.40857,8.39071,
4.8,11,3,2,5,4.18214,5.69723,1.08929,14.3393,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,16.0207,1.3009,14.66,17.4457,
4.8,15,2,2,6,11.3125,10.2738,1.10714,25.9107,0,0,0,0,2.8006,3.14915,0,8,4,0,4,4,0,0,0,0,67.6905,15.2663,46.3214,85.9286,
4.8,1,4,3,6,1.375,0.136931,1.25,1.5,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,4.79987,1.72886,2.73141,6.99927,
4.8,5,3,3,6,1.37202,0.327797,1.01786,1.96429,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,17.869,2.43781,13.4464,19.9643,
4.8,8,3,3,5,9.76786,8.78941,1.91071,21.9286,0,0,0,0,4.15357,3.91364,0,8.5,9,0,9,9,0,0,0,0,34.1536,13.4254,14.6964,49.0179,
4.8,20,6,3,6,1.28274,0.0967697,1.08929,1.33929,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,5.23439,0.961332,3.60642,6.51713,
4.8,3,2,4,8,5.74777,9.05104,1.14286,26.6607,0.50001,3.18198e-06,0.500009,0.500018,0.249999,0.707104,0,1.99999,2,0,2,2,0.50072,0,0.50072,0.50072,18.2917,5.49053,11.4457,26.9636,
4.8,10,3,5,6,5.15476,7.66529,1.26786,20.5536,0.500009,0,0.500009,0.500009,1.33631,2.70747,0,6.76786,7,0,7,7,0.50072,0,0.50072,0.50072,104.577,7.77865,90.4636,109.678,
4.8,13,2,5,7,5.875,7.38768,1.19643,18,0.50001,3.40168e-06,0.500009,0.500018,1.60969,2.85997,0,6.99999,7,0,7,7,0.50072,0,0.50072,0.50072,85.7467,8.37349,72.8921,99.8207,
4.8,17,6,5,7,1.21684,0.17234,0.92857,1.42857,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,8.05284,0.813431,7.12427,9.24927,
4.8,2,4,6,5,1.38929,0.176053,1.23214,1.66071,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,5.41713,1.10199,3.80284,6.83856,
4.8,4,2,6,7,1.6199,1.0881,1.05357,4.05357,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,16.9431,5.59973,12.0886,26.9278,
4.9,6,6,7,7,1.20774,0.129831,1.09027,1.35813,6.5,0,6.5,6.5,0,0,0,0,14,0,14,14,6.50116,0,6.50116,6.50116,168.592,14.7141,149.605,193.462,
4.9,11,3,7,6,1.13161,0.226814,1.01884,1.58929,4.5,3.09838,0.500009,6.5,0.125,0.306186,0,0.75,6,1.54919,4,7,4.50101,3.09861,0.50072,6.50116,11.4061,9.05922,5.30143,26.2671,
4.9,19,2,7,8,1.29339,0.179573,1.14384,1.67955,6.5,0,6.5,6.5,0,0,0,0,9.625,3.62284,7,14,6.50116,0,6.50116,6.50116,9.65857,8.09008,4.48,27.1407,
4.9,7,3,8,6,1.59339,0.620637,1.21527,2.84116,6.5,0,6.5,6.5,0,0,0,0,6,6.19677,2,14,6.512,0.0265419,6.50116,6.56618,9.31425,6.42495,4.76482,20.6764,
4.9,13,5,9,1,1.25,0,1.25,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,167.339,0,167.339,167.339,
4.9,2,4,2,6,1.23809,0.151382,1.08929,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,6.5,1.22474,4,7,0.50072,0,0.50072,0.50072,10.3326,4.61103,7.1957,19.6421,
4.9,14,5,2,7,4.25621,6.11089,1.34027,18.0903,6.5,0,6.5,6.5,5.1861,6.54828,0,13.9991,14,0,14,14,6.50116,0,6.50116,6.50116,186.873,10.5082,177.837,199.194,
4.9,16,5,2,5,1.225,0.0949961,1.16071,1.39286,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,14.7171,3.60876,10.6064,20.4457,
4.9,4,2,3,6,1.16071,0.0964944,1.03571,1.28571,0.500009,0,0.500009,0.500009,0,0,0,0,8.16667,2.04124,4,9,0.50072,0,0.50072,0.50072,5.17784,3.89397,2.71356,12.41,
4.9,8,4,3,6,3.07738,3.96676,1.16071,11.1429,0.250005,0.273866,0,0.500009,0.377976,0.925849,0,2.26786,9,0,9,9,0.25036,0.274256,0,0.50072,73.1931,28.3818,39.8921,106.25,
4.9,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.9,10,4,3,4,2.07589,0.642589,1.55357,3,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,144.669,25.4931,107.249,162.856,
4.9,1,4,4,4,1.45536,0.375283,1.25,2.01786,0.125002,0.250005,0,0.500009,0,0,0,0,11.25,1.5,9,12,0.12518,0.25036,0,0.50072,13.0534,6.9474,9.16071,23.4636,
4.9,5,3,4,6,1.39583,0.471972,1.01786,2.25,0.333339,0.258204,0,0.500009,0,0,0,0,11,1.54919,9,12,0.333813,0.258571,0,0.50072,7.72868,7.20095,2.73141,20.6071,
4.9,15,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.9,18,6,4,5,1.23948,0.19772,1.01786,1.53571,2.70001,4.91935,0.500009,11.5,0,0,0,0,10,4.47214,2,12,2.70081,4.91955,0.50072,11.5012,8.3347,0.357912,7.87286,8.71356,
4.9,20,6,4,6,1.23214,0.21159,1.01786,1.57143,0.500009,0,0.500009,0.500009,0,0,0,0,11.5,1.22474,9,12,0.50072,0,0.50072,0.50072,7.4457,1.43765,4.65999,8.67784,
4.9,3,2,5,6,1.30655,0.178005,1.19643,1.60714,0.500009,0,0.500009,0.500009,0,0,0,0,3.66667,0.816497,2,4,0.50072,0,0.50072,0.50072,5.2076,3.78104,2.73141,12.1421,
4.9,17,6,5,6,1.30952,0.131061,1.17857,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,4.5,1.22474,4,7,0.50072,0,0.50072,0.50072,6.63022,1.23608,4.89213,8.48141,
