Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax
1.6,9,4,6,2,1,0.973213,0.315672,0.75,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,12.9189,8.59892,6.83856,18.9993,21.8929,8.9146,15.5893,28.1964,
1.6,15,5,6,1,0,1.4117,0,1.4117,1.4117,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5012,0,11.5012,11.5012,4.49785,0,4.49785,4.49785,32.9107,0,32.9107,32.9107,
1.7,2,4,8,6,0,1.22122,0.192548,1.01884,1.44741,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,7.98297,1.15895,6.71214,9.71214,31.2054,1.2239,29.875,33.1607,
1.7,11,4,8,6,0,1.58729,0.290236,1.26884,1.98313,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,8.34012,1.31811,7.08714,10.105,31.9286,1.55043,30.3571,34.0893,
1.7,19,6,8,6,0,1.01884,0,1.01884,1.01884,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,3.15857,0.387298,2.90857,3.65857,26.1786,0.387298,25.9286,26.6786,
1.7,20,2,8,6,0,1.56348,0.401011,1.19741,1.92955,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,4.44131,0.516367,3.94428,4.99785,28.006,0.575063,27.1429,28.9286,
1.7,7,3,2,6,6,1.05059,0.0717991,1.01786,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.21951,0.17557,2.89213,3.3207,9.27083,0.167674,8.92857,9.33929,
1.7,14,5,2,6,6,1.17262,0.113875,1.07143,1.32143,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.5201,0.971101,2.90998,5.3207,9.69345,0.941085,8.98214,11.3929,
1.7,3,2,4,6,6,1.33929,0,1.33929,1.33929,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.92487,0.0974265,2.73141,2.99927,9.26488,0.0974265,9.07143,9.33929,
1.7,17,6,4,6,6,1.01786,0,1.01786,1.01786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.99629,0.133829,2.90998,3.17784,9.01488,0.133829,8.92857,9.19643,
1.7,8,3,5,6,6,1.19941,0.304812,1.07143,1.82143,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,5.98141,0.719268,5.55284,7.3207,12.1815,0.838823,11.6429,13.3929,
1.7,12,4,5,8,5,1.77009,1.16541,1.07143,4.58929,0.500011,6.36396e-06,0.500009,0.500027,0.999998,2.82842,0,7.99998,4,0,4,4,0.50072,0,0.50072,0.50072,13.064,8.12065,6.21356,25.91,20.8348,10.8552,12.4643,41.4286,
1.7,6,3,6,7,7,1.07143,0,1.07143,1.07143,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.15743,0.615008,3.65998,5.37427,13.2296,0.615008,12.7321,14.4464,
1.7,9,4,6,7,0,1.18877,0.00954497,1.17857,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,39.9023,8.00916,26.7136,50.4814,49.0918,8.00926,35.9107,59.6786,
1.7,15,5,6,11,2,11.9529,18.2334,1.25,53.9821,0.500014,9.32153e-06,0.500009,0.500036,5.97564,7.88778,0,21,7,0,7,7,0.50072,0,0.50072,0.50072,37.2834,47.4105,2.74927,118.535,63.2127,38.2034,13.75,128.393,
1.8,2,4,8,7,0,1.02139,0.00674931,1.01884,1.0367,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,4.70449,1.39033,4.14071,7.855,27.727,1.38914,27.1786,30.875,
1.8,11,4,8,7,0,1.15405,0.153217,1.00098,1.46527,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,3.58969,1.92905,2.76571,7.96214,26.7449,1.86291,26,30.9643,
1.8,19,6,8,7,0,1.01884,0,1.01884,1.01884,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,2.90857,0,2.90857,2.90857,25.9286,0,25.9286,25.9286,
1.8,20,2,8,6,0,1.19741,0,1.19741,1.19741,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,4.88774,0.589493,4.48,5.99785,28.0863,0.589493,27.6786,29.1964,
